Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
22/01/2023,11:15,Heerenveen,Groningen,3,1,H,1,1,D
22/01/2023,13:30,Feyenoord,Ajax,1,1,D,1,0,H
22/01/2023,13:30,Twente,Utrecht,2,0,H,1,0,H
22/01/2023,15:45,AZ Alkmaar,For Sittard,3,1,H,2,1,H
24/01/2023,17:45,FC Emmen,PSV Eindhoven,1,0,H,1,0,H
24/01/2023,20:00,Sparta Rotterdam,Waalwijk,0,0,D,0,0,D
25/01/2023,17:45,Go Ahead Eagles,AZ Alkmaar,1,4,A,0,1,A
25/01/2023,17:45,Vitesse,Twente,2,2,D,1,1,D
25/01/2023,19:00,For Sittard,Heerenveen,2,0,H,0,0,D
25/01/2023,20:00,Feyenoord,Nijmegen,2,0,H,2,0,H
25/01/2023,20:00,Utrecht,Excelsior,1,0,H,1,0,H
26/01/2023,17:45,Groningen,Cambuur,0,1,A,0,0,D
26/01/2023,20:00,Ajax,Volendam,1,1,D,0,0,D
28/01/2023,15:30,PSV Eindhoven,Go Ahead Eagles,2,0,H,1,0,H
28/01/2023,17:45,Waalwijk,FC Emmen,2,0,H,2,0,H
28/01/2023,19:00,Heerenveen,Vitesse,1,3,A,1,2,A
28/01/2023,19:00,Nijmegen,Sparta Rotterdam,1,1,D,0,0,D
28/01/2023,20:00,AZ Alkmaar,Utrecht,5,5,D,3,3,D
29/01/2023,11:15,Twente,Feyenoord,1,1,D,0,1,A
29/01/2023,13:30,Excelsior,Ajax,1,4,A,1,2,A
29/01/2023,13:30,Volendam,Groningen,3,2,H,1,0,H
29/01/2023,15:45,Cambuur,For Sittard,1,2,A,1,0,H
01/02/2023,19:00,Waalwijk,Go Ahead Eagles,3,1,H,1,1,D
03/02/2023,19:00,For Sittard,Sparta Rotterdam,0,0,D,0,0,D
04/02/2023,17:45,Volendam,AZ Alkmaar,1,1,D,0,0,D
04/02/2023,19:00,FC Emmen,Vitesse,2,2,D,1,2,A
04/02/2023,19:00,Utrecht,Heerenveen,1,0,H,0,0,D
04/02/2023,20:00,Excelsior,Waalwijk,0,0,D,0,0,D
05/02/2023,11:15,Cambuur,Ajax,0,5,A,0,2,A
05/02/2023,13:30,Feyenoord,PSV Eindhoven,2,2,D,0,1,A
05/02/2023,13:30,Go Ahead Eagles,Nijmegen,1,0,H,1,0,H
05/02/2023,15:45,Groningen,Twente,1,1,D,0,1,A
10/02/2023,19:00,AZ Alkmaar,Excelsior,5,0,H,5,0,H
11/02/2023,17:45,Nijmegen,Cambuur,0,0,D,0,0,D
11/02/2023,19:00,PSV Eindhoven,Groningen,6,0,H,1,0,H
11/02/2023,20:00,FC Emmen,For Sittard,0,1,A,0,0,D
12/02/2023,11:15,Sparta Rotterdam,Go Ahead Eagles,2,1,H,1,0,H
12/02/2023,13:30,Heerenveen,Feyenoord,1,2,A,0,2,A
12/02/2023,13:30,Vitesse,Utrecht,2,0,H,0,0,D
12/02/2023,15:45,Ajax,Waalwijk,3,1,H,0,1,A
12/02/2023,15:45,Twente,Volendam,3,0,H,3,0,H
17/02/2023,19:00,Waalwijk,For Sittard,3,1,H,0,0,D
18/02/2023,15:30,Volendam,Vitesse,2,0,H,1,0,H
18/02/2023,17:45,Groningen,FC Emmen,1,1,D,1,1,D
18/02/2023,20:00,Feyenoord,AZ Alkmaar,2,1,H,1,1,D
19/02/2023,11:15,Cambuur,Heerenveen,1,2,A,1,1,D
19/02/2023,13:30,Go Ahead Eagles,Twente,2,0,H,2,0,H
19/02/2023,13:30,Utrecht,PSV Eindhoven,2,2,D,1,1,D
19/02/2023,15:45,Ajax,Sparta Rotterdam,4,0,H,2,0,H
19/02/2023,19:00,Excelsior,Nijmegen,0,3,A,0,1,A
24/02/2023,19:00,Sparta Rotterdam,Utrecht,0,3,A,0,0,D
25/02/2023,15:30,Groningen,Excelsior,3,0,H,1,0,H
25/02/2023,17:45,Heerenveen,Waalwijk,1,4,A,1,0,H
25/02/2023,19:00,AZ Alkmaar,Cambuur,2,1,H,1,0,H
25/02/2023,20:00,Nijmegen,Volendam,3,0,H,0,0,D
26/02/2023,11:15,For Sittard,Feyenoord,2,4,A,0,3,A
26/02/2023,13:30,FC Emmen,Go Ahead Eagles,2,2,D,1,1,D
26/02/2023,13:30,Vitesse,Ajax,1,2,A,1,1,D
